Row.names	Gene	C1	P.Val1	C2	P.Val2	C3	P.Val3	C4	P.Val4	C5	P.Val5	Feature name (mandatory); this is the primary systematic name, if available	Gene name (locus name)	Primary CGDID	Description	Name of S. cerevisiae ortholog(s) (multiples separated by |)	Zscore1	Zscore2	Zscore3	Zscore4	Zscore5	C1_2_0.05	C2_2_0.05	C3_2_0.05	C4_2_0.05	Metago2019	SubMetago	Fsimplify	C1_1.5_0.01	C2_1.5_0.01	C3_1.5_0.01	C4_1.5_0.01	sumLow_1.5_0.01	colLow	diffLow	sumHigh_1.5_0.01	colHigh	diffHigh	type
196	CAGL0F04631g	CAGL0F04631g	3.081	0.000119758717984309	3.94616666666667	1.09040011166189e-05	0.608833333333333	0.00770092221109878	0.0101666666666669	0.983065404788749	-0.729499999999999	0.17120335053488	CAGL0F04631g		CAL0129308	Ortholog of S. cerevisiae : MOH1, C. albicans SC5314 : C4_03430W_A/MOH1, C. dubliniensis CD36 : Cd36_43220, C. parapsilosis CDC317 : CPAR2_403470 and C. auris B8441 : B9J08_003595	MOH1	3.54260447411052	5.11369303408326	1.33684005503479	-0.0907790769828555	-1.92558467750217	1	1	0	0	UNCLASSIFIED	_	Others	1	1	0	0	2	red	UP	0	black	NO	OFF
197	CAGL0F04719g	CAGL0F04719g	2.05633333333333	0.00115180209280006	-0.294416666666667	0.24038332639002	0.244499999999999	0.0374600685583919	-0.0580000000000001	0.838518465374957	-1.32683333333333	0.00139351170896662	CAGL0F04719g		CAL0129671	Ortholog(s) have glycogen (starch) synthase activity, role in glycogen biosynthetic process and cytoplasm localization	GSY2	2.34553558318896	-0.460298514560033	0.436597564874987	-0.210029204693955	-3.59233860251667	1	0	0	0	REDOX SIGNALING	METABOLISM	F3	1	0	0	0	1	firebrick	UP	0	black	NO	OFF
198	CAGL0F04807g	CAGL0F04807g	1.80733333333333	9.89762094083736e-05	1.3695	0.00153667335879847	0.482166666666667	0.00190915883403947	0.615333333333333	0.0404708151319907	-0.971833333333333	0.0139800971866392	CAGL0F04807g		CAL0129280	Ortholog(s) have role in pathogenesis and cell surface, hyphal cell wall, integral component of mitochondrial outer membrane, membrane, mitochondrial outer membrane, mitochondrion, plasma membrane localization	OM45	2.05464083318297	1.72681979172174	1.02385547474135	0.967893817195633	-2.60177335132223	1	0	0	0	UNCLASSIFIED	_	Others	1	1	0	0	2	red	UP	0	black	NO	OFF
199	CAGL0F04895g	CAGL0F04895g	3.42033333333333	1.81361285599315e-05	1.04958333333333	0.000349029108069653	0.570833333333334	0.0406560132943344	0.735333333333333	0.00307931810924838	-1.98933333333333	0.000122356332871135	CAGL0F04895g		CAL0131214	Ortholog(s) have glycogen phosphorylase activity, role in glycogen catabolic process and cell surface, cytoplasm, hyphal cell wall localization	GPH1	3.93903132217759	1.30630858934704	1.24294468094676	1.17782069238388	-5.44092868397109	1	0	0	0	REDOX SIGNALING	METABOLISM	F3	1	0	0	0	1	firebrick	UP	0	black	NO	OFF
200	CAGL0F04917g	CAGL0F04917g	0.4035	0.0359943638989906	-1.28616666666667	0.000318136960094959	0.585166666666667	0.00384647572928003	-1.23833333333333	0.000434128012117757	-1.74933333333333	0.000383047227327006	CAGL0F04917g		CAL0131352	Putative regulatory subunit for protein phosphatase; gene is upregulated in azole-resistant strain	PIG1	0.4146097225401	-1.7638941955867	1.27836135713786	-2.27489327425387	-4.77125076767062	0	0	0	-1	METABOLISM	ENERGY PRODUCTION (NON RESPIRATORY)	F1	0	-1	0	-1	-1	darkgreen	DOWN	-1	darkgreen	DOWN	Type II
201	CAGL0F05071g	CAGL0F05071g	1.21066666666667	0.000238713341065452	0.69375	0.0074256744455169	1.14616666666667	3.99130868319644e-05	0.523666666666667	0.0256954050928866	-0.479333333333333	0.0504349293848372	CAGL0F05071g		CAL0131234	Ortholog(s) have dodecenoyl-CoA delta-isomerase activity, role in fatty acid beta-oxidation, filamentous growth and peroxisome localization	ECI1	1.35758380170945	0.838587090482752	2.66455359038483	0.807533009760169	-1.22753846058065	0	0	1	0	REDOX SIGNALING	PEROXISOME	F3	0	0	1	0	0	black	NO	1	firebrick	UP	OFF
202	CAGL0F05093g	CAGL0F05093g	0.133666666666667	0.324017247838915	0.178416666666667	0.448239042976631	1.41616666666667	4.05970963551743e-05	1.66033333333333	6.18032647565577e-05	-0.0740000000000001	0.797414623434496	CAGL0F05093g		CAL0129152	Ortholog(s) have role in microtubule-based process	BER1	0.0993763890329403	0.161212442010448	3.33170493258925	2.79600702195992	-0.0965268686065251	0	0	1	1	UNCLASSIFIED	_	Others	0	0	1	1	0	black	NO	2	red	UP	OFF
203	CAGL0F05687g	CAGL0F05687g	2.2825	1.81361285599315e-05	1.85633333333333	6.3525651343459e-05	0.164666666666667	0.402344775591573	-1.00033333333333	0.00512858816600782	-1.70333333333333	0.00139351170896662	CAGL0F05687g		CAL0131170	Ortholog of S. cerevisiae : YDR186C and Saccharomyces cerevisiae S288C : YDR186C	YDR186C	2.60975524567766	2.36673290562459	0.23933491492689	-1.85853830513052	-4.64289583371303	1	1	0	0	TRANSPORT / TRAFFICKING	INTRACELLULAR TRANSPORT	F4	1	1	0	-1	2	red	UP	-1	darkgreen	DOWN	Type I
204	CAGL0F05709g	CAGL0F05709g	-1.535	3.97313096194502e-05	-0.725333333333333	0.00734933817765831	1.35733333333333	2.86487243244867e-05	0.6245	0.0152528053114708	0.732166666666667	0.00960552607465791	CAGL0F05709g		CAL0131110	Ortholog(s) have role in bipolar cellular bud site selection, cellular cation homeostasis and nucleus localization	ATC1	-1.85004679507681	-1.02671253578421	3.18633183147928	0.983929897939179	2.15293985441109	0	0	1	0	UNCLASSIFIED	_	Others	-1	0	1	0	-1	darkgreen	DOWN	1	firebrick	UP	Type I
205	CAGL0F05863g	CAGL0F05863g	-1.87783333333333	2.42156707356507e-05	-1.97341666666667	5.82944575083315e-06	0.353333333333333	0.0197901874020437	1.30016666666667	0.000321186516316314	-0.200166666666667	0.38031237262686	CAGL0F05863g		CAL0129300	Ortholog(s) have succinate dehydrogenase (ubiquinone) activity, role in cellular respiration and plasma membrane localization	SDH4	-2.25056252517207	-2.66724295463441	0.705517210837636	2.16593483129076	-0.448572828772812	-1	-1	0	1	REDOX SIGNALING	RESPIRATORY CHAIN	F3	-1	-1	0	1	-2	chartreuse	DOWN	1	firebrick	UP	Type I
206	CAGL0F06413g	CAGL0F06413g	2.81516666666667	1.37592493522448e-05	3.04441666666667	1.07024022248314e-05	-3.61516666666667	8.08203412067512e-08	-2.32833333333333	4.38188232391402e-05	0.471333333333333	0.206610387407827	CAGL0F06413g	FET3	CAL0131028	Putative copper ferroxidase involved in iron uptake	FET3	3.23204414863559	3.92839693590752	-9.10037205411888	-4.18172905721375	1.42513017454287	1	1	-1	-1	REDOX SIGNALING	METALLOENZYME	F3	1	1	-1	-1	2	red	UP	-2	chartreuse	DOWN	Type I
207	CAGL0F06501g	CAGL0F06501g	-0.579166666666667	0.00131051475866391	-0.420083333333333	0.0395544748219031	0.986	3.71171883647304e-05	0.619166666666667	0.0139552862560955	0.0676666666666666	0.757290762690358	CAGL0F06501g		CAL0131182	Ortholog(s) have acetyl-CoA:L-glutamate N-acetyltransferase activity, glutamate N-acetyltransferase activity, role in ornithine biosynthetic process and mitochondrial matrix localization	ARG7	-0.733392584043108	-0.625479783948169	2.2687928250401	0.974599814597479	0.298769123654168	0	0	1	0	METABOLISM	AMINO ACID METABOLISM	F1	0	0	1	0	0	black	NO	1	firebrick	UP	OFF
208	CAGL0F06677g	CAGL0F06677g	2.58233333333333	3.32288138418803e-06	3.801	1.24431790216273e-06	0.193333333333333	0.44123643083057	0.427333333333333	0.155035589360354	-0.247333333333333	0.512445299679206	CAGL0F06677g	GPA1	CAL0129205	Ortholog(s) have G-protein beta-subunit binding, GTPase activity, guanyl nucleotide binding activity	GPA1	2.96003613942651	4.92288018841076	0.310168267309088	0.639008379400718	-0.580183141490196	1	1	0	0	REGULATION	SIGNAL TRANSDUCTION	F2	1	1	0	0	2	red	UP	0	black	NO	OFF
209	CAGL0F07029g	CAGL0F07029g	1.95883333333333	0.000707126742377374	3.08833333333333	7.95082521094329e-07	0.5405	0.0257638913651241	0.289833333333333	0.211761009377265	-0.847	0.0266866140779374	CAGL0F07029g	MET13	CAL0131340	Ortholog(s) have methylenetetrahydrofolate reductase (NAD(P)H) activity and role in methionine biosynthetic process, one-carbon metabolic process	MET13	2.23163101240348	3.98612275087274	1.1679931104028	0.398467168247523	-2.25344782402428	1	1	0	0	IRON-SULFUR CLUSTER SYNTHESIS AND ASSEMBLY	_	F5	1	1	0	0	2	red	UP	0	black	NO	OFF
210	CAGL0F07117g	CAGL0F07117g	2.219	0.000130713124227053	1.52066666666667	7.89932926906464e-05	1.034	0.00123682901013485	0.992833333333333	0.0055027255793228	-0.912166666666667	0.0120802384091808	CAGL0F07117g		CAL0130948	Putative subunit of the heterotrimeric G protein; gene is upregulated in azole-resistant strain	GPG1	2.5355712431661	1.92551927625097	2.38739750809867	1.62828877872531	-2.4352839804642	1	0	1	0	REGULATION	SIGNAL TRANSDUCTION	F2	1	1	1	1	2	red	UP	2	red	UP	Type II
211	CAGL0F07513g	CAGL0F07513g	0.4465	0.0481124590568158	-0.191166666666666	0.336488471885626	0.232333333333334	0.0994167557566014	1.2735	0.000207497653445537	-0.402166666666667	0.0662792607464065	CAGL0F07513g		CAL0130858	Ortholog(s) have role in aerobic respiration	MBR1	0.464844558886516	-0.324582604233839	0.406534572294172	2.11928441458226	-1.01221840832571	0	0	0	1	REDOX SIGNALING	METABOLISM	F3	0	0	0	1	0	black	NO	1	firebrick	UP	OFF
212	CAGL0F07865g	CAGL0F07865g	2.916	8.02397173388908e-06	2.62725	5.82944575083315e-06	0.0139999999999998	0.931710826145814	-0.996	0.00245408845300036	-1.122	0.00690006113729892	CAGL0F07865g	UPC2B	CAL0131362	Putative Zn(2)-Cys(6) binuclear cluster transcriptional regulator of ergosterol biosynthesis	UPC2	3.34984289278125	3.38005646206335	-0.132952006895827	-1.85095761241539	-3.02078710311857	1	1	0	0	REGULATION	SIGNAL TRANSDUCTION	F2	1	1	0	-1	2	red	UP	-1	darkgreen	DOWN	Type I
213	CAGL0F07953g	CAGL0F07953g	4.55116666666667	1.28924373180095e-05	2.20258333333333	0.000353175867059614	0.822333333333334	0.0197901874020437	1.1115	0.0187880576145039	-0.5385	0.23742516236361	CAGL0F07953g		CAL0129357	Ortholog of S. cerevisiae : SPG1 and Saccharomyces cerevisiae S288C : YGR236C	SPG1	5.26012963462112	2.82185768964827	1.86438380155569	1.83588313307813	-1.39263266911305	1	1	0	0	UNCLASSIFIED	_	Others	1	1	0	0	2	red	UP	0	black	NO	OFF
214	CAGL0F08019g	CAGL0F08019g	0.280833333333333	0.110202168951494	0.845583333333333	0.00149384288119781	0.88725	0.00214664797062214	0.187666666666667	0.374196306076302	-0.252666666666667	0.279626628839262	CAGL0F08019g	PEX21	CAL0131384	Ortholog(s) have role in positive regulation of binding, protein import into peroxisome matrix and cytosol, peroxisome localization	PEX21	0.271304142885208	1.03816286821828	2.02478839895608	0.219737759233087	-0.59506487296354	0	0	1	0	TRANSPORT / TRAFFICKING	PEROXISOME	F4	0	0	1	0	0	black	NO	1	firebrick	UP	OFF
215	CAGL0F08085g	CAGL0F08085g	2.48183333333333	4.36902329133352e-05	2.167	0.000385684483862952	0.147833333333333	0.345984732906642	0.566166666666666	0.161857136284273	-0.658833333333333	0.191169354086025	CAGL0F08085g		CAL0129384	Ortholog(s) have pyruvate transmembrane transporter activity, role in mitochondrial pyruvate transmembrane transport and mitochondrial membrane, plasma membrane localization	MPC3	2.84262681261686	2.77508553976184	0.197740911493157	0.881882111389338	-1.72840173548037	1	1	0	0	TRANSPORT / TRAFFICKING	MITOCHONDRIA	F4	1	1	0	0	2	red	UP	0	black	NO	OFF
216	CAGL0F08195g	CAGL0F08195g	0.914166666666667	0.000156532294453116	-0.330916666666667	0.0916988491679919	1.72066666666667	2.47256851070191e-06	-0.8515	0.00267520320303407	-1.2105	0.000250612104989014	CAGL0F08195g		CAL0131276	Ortholog(s) have DNA-binding transcription factor activity	MGA1	1.01119708132079	-0.508275567605128	4.08410339074202	-1.59817066687621	-3.26773083475436	0	0	1	0	REGULATION	OTHERS	F2	0	0	1	-1	0	black	NO	0	white	SWITCH	SWITCH
217	CAGL0F08217g	CAGL0F08217g	2.5055	6.53647857122155e-06	0.714416666666667	0.00702386719333268	0.899	0.000307017624859435	0.1965	0.376336953284364	-0.891833333333333	0.00557322139207779	CAGL0F08217g		CAL0131176	Ortholog(s) have cytoplasmic stress granule localization	YGR250C	2.87027544347419	0.865752179878148	2.05382183699645	0.235190709767778	-2.37854737922207	1	0	1	0	UNCLASSIFIED	_	Others	1	0	1	0	1	firebrick	UP	1	firebrick	UP	Type II
218	CAGL0F08261g	CAGL0F08261g	5.03483333333334	2.7542627064047e-06	1.82958333333333	0.000664110952857705	-0.477833333333333	0.0116170747977294	-1.06216666666667	0.0180987931708298	-1.511	0.00834443324148964	CAGL0F08261g		CAL0131204	Ortholog(s) have high molecular weight kininogen binding, phosphopyruvate hydratase activity, protein-glutamine gamma-glutamyltransferase activity	ENO1	5.8251741891843	2.33157164072168	-1.34823818642994	-1.96670895887335	-4.10622339245557	1	1	0	0	METABOLISM	ENERGY PRODUCTION (NON RESPIRATORY)	F1	1	1	0	0	2	red	UP	0	black	NO	OFF
219	CAGL0F08745g	CAGL0F08745g	2.3715	0.000134193990927614	1.2455	0.00177916505470492	1.435	0.000374396171493612	-0.0640000000000002	0.854773452816618	-1.263	0.00339642633691028	CAGL0F08745g		CAL0131378	Ortholog(s) have role in cellular response to desiccation and cytoplasm localization	STF2	2.71372967439466	1.56382925534936	3.37824079781709	-0.220525548453368	-3.41422287894509	1	0	1	0	REDOX SIGNALING	ROS DETOXIFICATION	F3	1	1	1	0	2	red	UP	1	firebrick	UP	Type II
220	CAGL0G01122g	CAGL0G01122g	2.46483333333333	1.08328909074184e-06	2.41375	7.55121125993053e-06	0.922	0.000103941278907841	0.548166666666667	0.0454141276189781	0.2715	0.296013722201654	CAGL0G01122g		CAL0129740	Putative protein; gene is upregulated in azole-resistant strain	YLR346C	2.82276652847991	3.09942356274477	2.11065324762868	0.850393080111102	0.867530298401024	1	1	1	0	UNCLASSIFIED	_	Others	1	1	1	0	2	red	UP	1	firebrick	UP	Type II
221	CAGL0G01166g	CAGL0G01166g	-1.644	2.26567433403546e-05	0.4585	0.0275729283395018	-0.954166666666667	4.95753256205483e-05	0.346166666666667	0.127865290372597	0.841333333333333	0.00220749011487516	CAGL0G01166g		CAL0130061	Protein of unknown function		-1.97738626395493	0.529365125308542	-2.52522493705972	0.497016173544226	2.45755029550609	0	0	-1	0	TRANSPORT / TRAFFICKING	MITOCHONDRIA	F4	-1	0	-1	0	-1	darkgreen	DOWN	-1	darkgreen	DOWN	Type II
222	CAGL0G01540g	CAGL0G01540g	0.324833333333333	0.212915389038894	1.65158333333333	0.000586644889506589	-0.650833333333333	0.0562098730820447	0.485166666666667	0.130213547343219	1.492	0.00933309377516974	CAGL0G01540g	NCE103	CAL0130741	Beta carbonic anhydrase with a predicted role in non-classical protein export; upregulated in azole-resistant strain; enzyme activity increased by amines and amino acids; protein abundance decreased in ace2 cells	NCE103	0.32270723123968	2.09760135463875	-1.77570923162018	0.740181470637274	4.27312153525403	0	1	0	0	REDOX SIGNALING	METALLOENZYME	F3	0	1	0	0	1	firebrick	UP	0	black	NO	OFF
223	CAGL0G01826g	CAGL0G01826g	-1.509	0.000282821376379844	-1.29758333333333	0.000858918090214464	0.0680000000000002	0.531945054627205	-1.18116666666667	0.00217181237867772	-0.122166666666667	0.724602285453789	CAGL0G01826g		CAL0137763	Ortholog(s) have role in ribosomal large subunit assembly and cytosolic large ribosomal subunit localization	RPL11A	-1.81967224286735	-1.77890071674464	0.000478261545059259	-2.17488644343503	-0.230927505975161	0	0	0	-1	METABOLISM	RIBOSOMAL BIOGENESIS	F1	-1	-1	0	-1	-2	chartreuse	DOWN	-1	darkgreen	DOWN	Type II
224	CAGL0G02255g	CAGL0G02255g	2.099	3.01102107268355e-06	2.02691666666667	4.92759040930922e-06	-0.475	0.00152565848525066	-0.341333333333333	0.145299688270929	0.118166666666667	0.558066350616885	CAGL0G02255g		CAL0137561	Ortholog(s) have GTPase activity, ribosome binding activity and role in nonfunctional rRNA decay, nuclear-transcribed mRNA catabolic process, no-go decay, positive regulation of translation, ribosome disassembly	HBS1	2.39538100219935	2.5909544297874	-1.34123721555495	-0.705689882221751	0.439680518542391	1	1	0	0	REGULATION	TRANSLATION	F2	1	1	0	0	2	red	UP	0	black	NO	OFF
225	CAGL0G02409g	CAGL0G02409g	-1.08516666666667	0.000754550227994352	-1.45308333333333	0.000172070179769415	-0.3615	0.0164643866781206	-1.38416666666667	0.000246437015665732	0.0265000000000001	0.937627931005201	CAGL0G02409g	SRP40	CAL0130749	Ortholog(s) have nucleolus localization	SRP40	-1.32452810011954	-1.98329610711484	-1.06078655873939	-2.53001274062847	0.183900758844296	0	0	0	-1	TRANSPORT / TRAFFICKING	RIBOSOMAL BIOGENESIS	F4	0	-1	0	-1	-1	darkgreen	DOWN	-1	darkgreen	DOWN	Type II
226	CAGL0G02563g	CAGL0G02563g	2.54583333333333	5.02441790700173e-05	3.32958333333333	0.00067555875128191	0.413666666666667	0.0296034043957362	-0.335833333333333	0.618290759500902	-1.41383333333333	0.106197694638448	CAGL0G02563g		CAL0137599	Has domain(s) with predicted thiol-dependent ubiquitinyl hydrolase activity and role in protein deubiquitination, ubiquitin-dependent protein catabolic process		2.91739494113246	4.30323135490367	0.854596708293193	-0.696068233775624	-3.83509684717559	1	1	0	0	METABOLISM	PROTEIN DEGRADATION	F1	1	1	0	0	2	red	UP	0	black	NO	OFF
227	CAGL0G02585g	CAGL0G02585g	0.257	0.223398770214697	-1.15691666666667	0.000245249327623041	-0.797833333333334	0.00155957375544061	-0.437333333333333	0.0570513626405462	-0.843833333333333	0.0103431423007536	CAGL0G02585g	LYS12	CAL0129569	Homo-isocitrate dehydrogenase	LYS12	0.243460803359869	-1.59400285021468	-2.13893607348703	-0.873631382372347	-2.24461179596198	0	0	-1	0	REDOX SIGNALING	NAD(P)/NAD(P)H DEPENDANT ENZYME	F3	0	-1	-1	0	-1	darkgreen	DOWN	-1	darkgreen	DOWN	Type II
228	CAGL0G02849g	CAGL0G02849g	3.3435	1.86373533415717e-05	1.64341666666667	4.84885751524613e-05	0.893333333333333	0.000500902308056301	0.823833333333333	0.00488276093995438	-1.45016666666667	0.000557578897162718	CAGL0G02849g		CAL0130115	Ortholog(s) have endoplasmic reticulum, nuclear envelope localization	UIP4	3.84927062622527	2.08686676286153	2.03981989524649	1.33264176283521	-3.93647864283775	1	1	1	0	UNCLASSIFIED	_	Others	1	1	1	0	2	red	UP	1	firebrick	UP	Type II
229	CAGL0G02937g	CAGL0G02937g	3.4025	2.34407035273736e-06	4.42166666666667	2.181620871498e-06	0.0504999999999995	0.806515143305545	-0.546833333333333	0.159397910942766	-0.935333333333333	0.0696344615605823	CAGL0G02937g		CAL0137595	Ortholog(s) have pyruvate decarboxylase activity and role in L-phenylalanine catabolic process, aromatic amino acid family catabolic process to alcohol via Ehrlich pathway, ethanol metabolic process, tryptophan catabolic process	PDC6	3.91819749470059	5.73870916347895	-0.0427630291533772	-1.06518965598162	-2.49992650155153	1	1	0	0	METABOLISM	ENERGY PRODUCTION (NON RESPIRATORY)	F1	1	1	0	0	2	red	UP	0	black	NO	OFF
230	CAGL0G03289g	CAGL0G03289g	3.79666666666667	1.28924373180095e-05	2.36666666666667	1.09225808962557e-05	0.789	0.000134467533402298	-0.468833333333334	0.0843823984580717	-1.29066666666667	0.00206025798971114	CAGL0G03289g	SSA3	CAL0137603	Heat shock protein of the HSP70 family	SSA4	4.37868349454273	3.03753535504962	1.78201943832058	-0.928737187109261	-3.49142186096306	1	1	0	0	STRESS RESPONSE	_	Others	1	1	1	0	2	red	UP	1	firebrick	UP	Type II
231	CAGL0G03575g	CAGL0G03575g	-0.9995	0.00526369500923902	-0.542916666666667	0.0120117190130585	0.0048333333333333	0.968163458659677	-1.38733333333333	0.000214015144377093	0.0355	0.875583716626209	CAGL0G03575g		CAL0137751	Has domain(s) with predicted structural constituent of ribosome activity, role in translation and ribosome localization; evidence for a extended second exon by 2 amino acids	RPL23B	-1.22444784476272	-0.786936807209517	-0.155602206785483	-2.53555247761261	0.209013680705563	0	0	0	-1	METABOLISM	RIBOSOMAL BIOGENESIS	F1	0	0	0	-1	0	black	NO	-1	darkgreen	DOWN	OFF
232	CAGL0G03883g	CAGL0G03883g	2.32516666666667	1.29475546564604e-05	0.3305	0.107572622480313	1.0805	0.000450793806835809	0.176833333333333	0.393899123504751	-0.736333333333333	0.0045769515065892	CAGL0G03883g		CAL0130564	Ortholog(s) have ADP binding, ATP binding, ATPase activity, ATPase activity, coupled, chaperone binding, misfolded protein binding, unfolded protein binding activity	HSP104	2.65960066468806	0.361116829698345	2.50229579481165	0.20078602744526	-1.9446518959524	1	0	1	0	METABOLISM	POST TRANSLATIONAL MODIFICATION	F1	1	0	1	0	1	firebrick	UP	1	firebrick	UP	Type II
233	CAGL0G03905g	CAGL0G03905g	-1.44	0.000600456811817251	-2.1125	3.2981839278249e-06	-0.0568333333333333	0.818493860417998	0.3795	0.0616047386306016	-0.640333333333334	0.0557916777350115	CAGL0G03905g		CAL0129169	Ortholog(s) have 2 iron, 2 sulfur cluster binding, iron ion binding, iron-sulfur cluster binding, iron-sulfur transferase activity	ISA1	-1.73906285431147	-2.8500596247994	-0.307976278770444	0.555329194429849	-1.67678072943221	0	-1	0	0	IRON-SULFUR CLUSTER SYNTHESIS AND ASSEMBLY	_	F5	-1	-1	0	0	-2	chartreuse	DOWN	0	black	NO	OFF
234	CAGL0G04433g	CAGL0G04433g	0.869666666666667	0.000995195945792803	1.98075	5.82944575083315e-06	0.436	0.0141714962091611	-0.531333333333333	0.0166561813464075	0.650166666666667	0.0150270252985284	CAGL0G04433g		CAL0129301	Ortholog of S. cerevisiae : PRM10, C. albicans SC5314 : C7_01940C_A, C. dubliniensis CD36 : Cd36_71750, C. parapsilosis CDC317 : CPAR2_703450 and C. auris B8441 : B9J08_001559	PRM10	0.95920986696229	2.53027112525091	0.909780831660719	-1.0380741012698	1.92413323300843	0	1	0	0	UNCLASSIFIED	_	Others	0	1	0	0	1	firebrick	UP	0	black	NO	OFF
