C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29
CAGL0G04433g		Ortholog of S. cerevisiae : PRM10, C. albicans SC5314 : C7_01940C_A, C. dubliniensis CD36 : Cd36_71750, C. parapsilosis CDC317 : CPAR2_703450 and C. auris B8441 : B9J08_001559	0.87	9.952e-04	1.981	5.829e-06	0.436	1.417e-02	-0.531	1.666e-02	0.959	2.53	0.91	-1.038	0	1	0	0	PRM10	UNCLASSIFIED	_	Others	CAGL0G04433g	OFF	0	UP	0	0
CAGL0G04499g		Ortholog of S. cerevisiae : SET4 and Saccharomyces cerevisiae S288C : YJL105W	0.466	1.905e-02	0.379	8.098e-02	-0.389	1.816e-02	-2.042	1.143e-05	0.487	0.425	-1.128	-3.68	0	0	0	-1	SET4	REGULATION	UNKNOWN	F2	CAGL0G04499g	OFF	0	0	0	DOWN
CAGL0G04763g		Has domain(s) with predicted role in termination of G protein-coupled receptor signaling pathway	1.149	9.963e-04	1.877	9.870e-06	0.607	1.892e-03	-0.142	5.153e-01	1.285	2.394	1.331	-0.356	0	1	0	0		REGULATION	UNKNOWN	F2	CAGL0G04763g	OFF	0	UP	0	0
CAGL0G05566g		Ortholog(s) have role in ascospore formation, cellular response to drug, fungal-type cell wall organization	-0.388	1.877e-01	-1.592	5.688e-04	-0.074	8.055e-01	0.204	5.560e-01	-0.51	-2.165	-0.351	0.248	0	-1	0	0	FMP45	MEMBRANE / CELL WALL	_	Others	CAGL0G05566g	OFF	0	DOWN	0	0
CAGL0G05698g	GDH2	Ortholog(s) have glutamate dehydrogenase (NAD+) activity and role in nitrogen compound metabolic process	1.566	6.140e-04	0.785	1.494e-03	1.104	5.299e-05	0.839	5.129e-03	1.773	0.958	2.56	1.359	0	0	1	0	GDH2	REDOX SIGNALING	NAD(P)/NAD(P)H DEPENDANT ENZYME	F3	CAGL0G05698g	Type II	UP	0	UP	0
CAGL0G05764g		Has domain(s) with predicted GTP binding, GTPase activity and role in intracellular protein transport, nucleocytoplasmic transport, protein transport, signal transduction, small GTPase mediated signal transduction	-0.209	1.719e-01	0.454	5.421e-02	1.081	1.819e-04	0.349	1.078e-01	-0.301	0.523	2.503	0.503	0	0	1	0		REGULATION	UNKNOWN	F2	CAGL0G05764g	OFF	0	0	UP	0
CAGL0G05830g		Ortholog(s) have DNA binding activity	2.322	6.621e-05	0.607	5.822e-03	0.675	1.953e-03	1.039	6.368e-04	2.656	0.725	1.5	1.709	1	0	0	0	CRP1	UNCLASSIFIED	_	Others	CAGL0G05830g	Type II	UP	0	0	UP
CAGL0G05874g		Ortholog(s) have DNA-directed 5'-3' RNA polymerase activity, RNA polymerase I activity, RNA polymerase II activity, RNA polymerase III activity, RNA-directed 5'-3' RNA polymerase activity, zinc ion binding activity	-1.066	2.734e-04	-0.497	2.101e-02	-0.414	9.204e-03	-1.287	1.955e-04	-1.302	-0.727	-1.191	-2.36	0	0	0	-1	RPC10	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0G05874g	OFF	0	0	0	DOWN
CAGL0G05962g		Has domain(s) with predicted integral component of membrane localization	2.036	3.384e-05	0.664	7.999e-03	0.418	3.423e-02	0.204	4.052e-01	2.322	0.799	0.865	0.247	1	0	0	0	YHR140W	UNCLASSIFIED	_	Others	CAGL0G05962g	OFF	UP	0	0	0
CAGL0G06006g		Ortholog(s) have endopeptidase inhibitor activity and role in vacuole fusion, non-autophagic	2.026	9.366e-05	1.205	2.050e-03	-0.751	1.128e-02	0.776	1.309e-01	2.31	1.511	-2.023	1.249	1	0	-1	0	YHR138C	UNCLASSIFIED	_	Others	CAGL0G06006g	OFF	UP	UP	0	0
CAGL0G06050g		Protein of unknown function	0.185	4.738e-01	0.107	7.524e-01	1.8	3.381e-05	3.568	1.431e-05	0.16	0.068	4.28	6.133	0	0	1	1		UNCLASSIFIED	_	Others	CAGL0G06050g	OFF	0	0	UP	UP
CAGL0G06248g		Ortholog(s) have role in maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA and LSU-rRNA), more	-2.739	1.154e-05	-1.769	1.651e-05	0.171	2.511e-01	-1.069	1.483e-03	-3.257	-2.399	0.254	-1.978	-1	-1	0	0	MAK16	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0G06248g	Type II	DOWN	DOWN	0	DOWN
CAGL0G06402g		Ortholog(s) have mitochondrion localization	-2.087	1.267e-05	-1.364	7.700e-05	-0.197	1.306e-01	0.862	3.665e-03	-2.495	-1.866	-0.654	1.399	-1	0	0	0	CIR2	REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0G06402g	OFF	DOWN	DOWN	0	0
CAGL0G06468g		Putative protein; gene is downregulated in azole-resistant strain	0.495	4.745e-03	0.038	8.844e-01	-0.335	4.495e-02	-1.203	4.356e-04	0.522	-0.024	-0.995	-2.213	0	0	0	-1	YNL095C	TRANSPORT / TRAFFICKING	PLASMA MEMBRANE	F4	CAGL0G06468g	OFF	0	0	0	DOWN
CAGL0G06490g		Ortholog(s) have role in ribosome biogenesis and small-subunit processome localization	-1.672	1.795e-04	-1.127	2.609e-04	-0.405	5.160e-03	-1.066	6.368e-04	-2.01	-1.554	-1.167	-1.974	-1	0	0	0	RPS7B	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0G06490g	Type II	DOWN	DOWN	0	DOWN
CAGL0G06732g		Ortholog(s) have 2-isopropylmalate synthase activity, role in leucine biosynthetic process and mitochondrion localization	-1.22	9.032e-03	1.515	1.260e-04	-0.091	5.782e-01	1.332	3.248e-04	-1.482	1.918	-0.392	2.221	0	0	0	1	LEU9	METABOLISM	AMINO ACID METABOLISM	F1	CAGL0G06732g	Type II	0	UP	0	UP
CAGL0G06798g		Ortholog(s) have role in iron ion homeostasis and cytoplasm, nucleus localization	6.113	1.647e-07	5.831	1.334e-07	-0.169	5.197e-01	0.546	2.038e-01	7.085	7.591	-0.585	0.846	1	1	0	0	LSO1	UNCLASSIFIED	_	Others	CAGL0G06798g	OFF	UP	UP	0	0
CAGL0G06952g	PHM3	Ortholog(s) have calmodulin binding, inositol hexakisphosphate binding, polyphosphate kinase activity	0.753	1.798e-03	0.36	8.362e-02	0.395	4.392e-03	1.229	3.357e-04	0.822	0.4	0.809	2.042	0	0	0	1	VTC4	MEMBRANE / CELL WALL	_	Others	CAGL0G06952g	OFF	0	0	0	UP
CAGL0G07106g	APT1	Putative adenine phosphoribosyltransferase; protein abundance decreased in ace2 mutant cells	-2.507	2.754e-06	-2.23	1.735e-06	-0.398	1.535e-02	-1.52	1.955e-04	-2.986	-3.005	-1.15	-2.768	-1	-1	0	-1	APT1	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0G07106g	Type II	DOWN	DOWN	0	DOWN
CAGL0G07711g		Protein of unknown function	-0.613	3.876e-03	-0.637	5.442e-03	0.469	6.488e-03	1.223	2.464e-04	-0.773	-0.911	0.992	2.03	0	0	0	1		MEMBRANE / CELL WALL	_	Others	CAGL0G07711g	OFF	0	0	0	UP
CAGL0G07821g		Ortholog(s) have glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity, role in glutaminyl-tRNAGln biosynthesis via transamidation and glutamyl-tRNA(Gln) amidotransferase complex, mitochondrion localization	0.433	1.556e-02	0.708	5.738e-03	0.529	3.914e-03	1.586	1.845e-04	0.449	0.857	1.138	2.667	0	0	0	1	GTF1	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0G07821g	OFF	0	0	0	UP
CAGL0G08019g		Ortholog(s) have role in cellular response to biotic stimulus, cellular response to starvation and filamentous growth of a population of unicellular organisms in response to biotic stimulus, more	1.01	6.041e-03	1.776	3.611e-05	0.773	2.023e-03	0.911	5.610e-03	1.123	2.261	1.742	1.484	0	1	0	0	YDR090C	TRANSPORT / TRAFFICKING	PLASMA MEMBRANE	F4	CAGL0G08019g	Type II	0	UP	UP	0
CAGL0G08041g		Ortholog(s) have iron ion binding activity and role in positive regulation of translation, ribosomal large subunit biogenesis, ribosomal subunit export from nucleus, ribosome disassembly, translational initiation, translational termination	-2.058	9.788e-05	-3.088	1.090e-05	0.327	4.744e-02	-0.439	1.387e-01	-2.461	-4.133	0.64	-0.876	-1	-1	0	0	RLI1	REGULATION	TRANSLATION	F2	CAGL0G08041g	OFF	DOWN	DOWN	0	0
CAGL0G08712g		Ortholog(s) have mitochondrial nucleoid, mitochondrial oxoglutarate dehydrogenase complex localization	-0.385	4.234e-02	-0.776	2.965e-03	1.211	3.381e-05	1.426	1.397e-04	-0.506	-1.093	2.824	2.386	0	0	1	1	KGD1	REDOX SIGNALING	METABOLISM	F3	CAGL0G08712g	OFF	0	0	UP	UP
CAGL0G08734g		Has domain(s) with predicted rRNA binding, structural constituent of ribosome activity, role in translation and ribosome localization	-1.945	8.366e-05	-1.082	7.045e-04	-0.086	4.797e-01	-0.822	3.991e-03	-2.329	-1.496	-0.379	-1.546	-1	0	0	0		METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0G08734g	Type II	DOWN	0	0	DOWN
CAGL0G09064g		Ortholog(s) have role in glycerol biosynthetic process and cytosol, nucleus localization	3.967	1.237e-04	2.214	3.642e-05	2.184	3.474e-05	1.783	2.269e-04	4.578	2.837	5.228	3.011	1	1	1	1	YIG1	METABOLISM	ENERGY PRODUCTION (NON RESPIRATORY)	F1	CAGL0G09064g	Type II	UP	UP	UP	UP
CAGL0G09130g		Ortholog(s) have role in maturation of LSU-rRNA, ribosomal large subunit biogenesis and cytoplasm, cytosolic large ribosomal subunit, nucleolus localization	-2.184	5.720e-05	-1.116	2.025e-03	-0.624	2.661e-03	-0.941	2.864e-03	-2.608	-1.54	-1.709	-1.755	-1	0	0	0	RPL7B	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0G09130g	Type II	DOWN	DOWN	DOWN	DOWN
CAGL0G09383g	TDH3	Putative glyceraldehyde-3-phosphate dehydrogenase; increased protein abundance in azole resistant strain; expression upregulated in biofilm vs planktonic cell culture; upregulated in hypoxia	1.151	1.182e-04	0.362	1.477e-01	0.376	3.155e-02	1.518	5.922e-04	1.288	0.403	0.762	2.547	0	0	0	1	TDH3	REDOX SIGNALING	NAD(P)/NAD(P)H DEPENDANT ENZYME	F3	CAGL0G09383g	OFF	0	0	0	UP
CAGL0G09691g		Ortholog(s) have O-phospho-L-serine:2-oxoglutarate aminotransferase activity, role in L-serine biosynthetic process, purine nucleobase biosynthetic process, serine family amino acid biosynthetic process and intracellular localization	0.151	4.595e-01	0.607	2.579e-02	0.95	1.733e-03	0.251	3.622e-01	0.12	0.725	2.179	0.33	0	0	1	0	SER1	METABOLISM	AMINO ACID METABOLISM	F1	CAGL0G09691g	OFF	0	0	UP	0
CAGL0G09977g	GDB1	Ortholog(s) have 4-alpha-glucanotransferase activity, amylo-alpha-1,6-glucosidase activity and role in glycogen catabolic process	2.177	1.528e-05	0.771	1.420e-02	1.098	8.973e-05	-0.008	9.811e-01	2.486	0.94	2.544	-0.123	1	0	1	0	GDB1	REDOX SIGNALING	METABOLISM	F3	CAGL0G09977g	Type II	UP	0	UP	0
CAGL0G10131g		Ortholog(s) have ubiquinol-cytochrome-c reductase activity and role in aerobic respiration, mitochondrial electron transport, ubiquinol to cytochrome c	-2.107	2.395e-04	-1.948	5.829e-06	0.053	7.821e-01	0.341	1.522e-01	-2.519	-2.634	-0.036	0.488	-1	-1	0	0	QCR2	REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0G10131g	OFF	DOWN	DOWN	0	0
CAGL0G10153g		Has domain(s) with predicted role in mitochondrial electron transport, ubiquinol to cytochrome c and mitochondrial respiratory chain complex III localization	-2.298	5.486e-04	-2.205	5.602e-06	0.029	8.723e-01	0.199	4.052e-01	-2.741	-2.971	-0.096	0.24	-1	-1	0	0		REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0G10153g	OFF	DOWN	DOWN	0	0
CAGL0G10175g	AWP6	Adhesin-like protein; identified in cell wall extracts by mass spectrometry; belongs to adhesin cluster IV; predicted GPI anchor	3.198	1.719e-05	3.624	1.118e-05	-0.868	9.204e-03	-1.027	1.306e-02	3.679	4.691	-2.312	-1.905	1	1	-1	0		STRESS RESPONSE	_	Others	CAGL0G10175g	Type I	UP	UP	DOWN	0
CAGL0H00418g		Protein of unknown function	2.077	1.900e-04	0.3	1.426e-01	1.269	1.387e-04	0.597	3.356e-02	2.37	0.321	2.967	0.936	1	0	1	0		METABOLISM	AMINO ACID METABOLISM	F1	CAGL0H00418g	Type II	UP	0	UP	0
CAGL0H00440g		Has domain(s) with predicted role in transmembrane transport and integral component of plasma membrane localization	-1.039	5.474e-04	-0.379	7.723e-02	-0.785	8.969e-04	-0.959	2.528e-03	-1.27	-0.572	-2.108	-1.786	0	0	-1	0	YJR124C	TRANSPORT / TRAFFICKING	UNKNOWN	F4	CAGL0H00440g	OFF	0	0	DOWN	DOWN
CAGL0H00506g	ATP2	F1F0-ATPase complex, F1 beta subunit; expression upregulated in biofilm vs planktonic cell culture; protein abundance decreased in ace2 mutant cells	-0.736	1.292e-02	-0.5	4.002e-02	0.381	5.999e-02	1.456	7.223e-05	-0.916	-0.73	0.773	2.438	0	0	0	1	ATP2	TRANSPORT / TRAFFICKING	MITOCHONDRIA	F4	CAGL0H00506g	OFF	0	0	0	UP
CAGL0H00572g		Has domain(s) with predicted integral component of membrane localization	0.384	7.770e-02	0.013	9.755e-01	-1.202	2.257e-04	-0.643	4.378e-02	0.392	-0.056	-3.137	-1.234	0	0	-1	0	TDA4	UNCLASSIFIED	_	Others	CAGL0H00572g	OFF	0	0	DOWN	0
CAGL0H00594g		Ortholog(s) have structural molecule activity, role in protein localization to spindle pole body, spindle pole body duplication and central plaque of spindle pole body localization	0.623	6.814e-03	0.543	1.031e-01	-0.931	9.223e-05	-0.348	3.233e-01	0.671	0.64	-2.468	-0.718	0	0	-1	0	BBP1	UNCLASSIFIED	_	Others	CAGL0H00594g	OFF	0	0	DOWN	0
CAGL0H00682g		Has domain(s) with predicted mannosyl-oligosaccharide glucosidase activity and role in oligosaccharide metabolic process	1.779	4.449e-06	0.373	8.607e-02	0.865	8.642e-05	0.098	6.775e-01	2.021	0.417	1.969	0.062	1	0	0	0		METABOLISM	MEMBRANE AND CELL WALL BIOGENESIS	F1	CAGL0H00682g	Type II	UP	0	UP	0
CAGL0H00704g		Ortholog(s) have role in autophagosome assembly, autophagy of mitochondrion, macroautophagy, protein localization by the Cvt pathway	2.339	2.754e-06	2.207	5.829e-06	0.592	3.376e-03	0.731	9.441e-03	2.675	2.827	1.295	1.171	1	1	0	0	ICY2	METABOLISM	MITOPHAGY	F1	CAGL0H00704g	OFF	UP	UP	0	0
CAGL0H00825g		Has domain(s) with predicted nucleoside-triphosphatase activity, nucleotide binding activity	0.046	6.961e-01	1.831	7.153e-06	-0.224	4.193e-02	0.066	7.799e-01	-0.003	2.334	-0.72	0.007	0	1	0	0	YPL245W	UNCLASSIFIED	_	Others	CAGL0H00825g	OFF	0	UP	0	0
CAGL0H02101g		Ortholog(s) have role in RNA metabolic process and fungal biofilm matrix localization	5.157	4.103e-06	2.429	7.277e-06	0.749	3.194e-03	1.632	1.313e-02	5.968	3.12	1.684	2.747	1	1	0	1	RTC3	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0H02101g	Type II	UP	UP	UP	0
CAGL0H02387g		Putative trehalose-6-phosphate synthase/phosphatase subunit; gene is upregulated in azole-resistant strain	3.179	5.187e-05	1.195	1.154e-04	0.448	1.274e-02	0.038	8.670e-01	3.657	1.497	0.94	-0.043	1	0	0	0	TPS3	METABOLISM	ENERGY PRODUCTION (NON RESPIRATORY)	F1	CAGL0H02387g	OFF	UP	0	0	0
CAGL0H02491g		Ortholog(s) have cytochrome-c oxidase activity, role in mitochondrial electron transport, cytochrome c to oxygen and mitochondrial respiratory chain complex IV, plasma membrane localization	-1.868	7.287e-04	-2.347	1.416e-05	0.102	3.820e-01	0.95	2.731e-03	-2.239	-3.159	0.084	1.554	-1	-1	0	0	COX7	REDOX SIGNALING	RESPIRATORY CHAIN	F3	CAGL0H02491g	Type I	DOWN	DOWN	0	UP
CAGL0H02563g		Predicted GPI-linked protein	0.985	1.666e-02	0.344	1.809e-01	-0.459	9.351e-02	1.514	2.967e-02	1.094	0.379	-1.302	2.54	0	0	0	1	HOR7	MEMBRANE / CELL WALL	_	Others	CAGL0H02563g	NO	0	0	0	0
CAGL0H02585g		Ortholog(s) have glutamate decarboxylase activity and role in cellular response to oxidative stress, glutamate catabolic process	3.578	2.107e-07	1.489	9.917e-05	0.481	3.401e-03	0.642	2.164e-02	4.123	1.883	1.021	1.014	1	0	0	0	GAD1	METABOLISM	NITROGEN METABOLISM	F1	CAGL0H02585g	OFF	UP	UP	0	0
CAGL0H02893g		Has domain(s) with predicted deaminase activity and role in purine ribonucleoside monophosphate biosynthetic process	1.933	3.257e-05	0.633	8.707e-03	0.345	1.884e-02	0.371	9.060e-02	2.202	0.759	0.685	0.54	1	0	0	0	YJL070C	UNCLASSIFIED	_	Others	CAGL0H02893g	OFF	UP	0	0	0
CAGL0H02959g	TOS8	Ortholog(s) have chromatin binding activity, role in filamentous growth and nuclear chromatin localization	0.896	4.713e-03	0.788	2.050e-02	-1.429	3.381e-05	-0.73	2.142e-02	0.99	0.962	-3.699	-1.386	0	0	-1	0	TOS8	REGULATION	TRANSCRIPTIONAL REGULATOR	F2	CAGL0H02959g	OFF	0	0	DOWN	0
CAGL0H03179g		Ortholog(s) have protein-containing complex binding activity	0.132	2.592e-01	0.382	6.773e-02	0.36	1.302e-02	1.48	1.442e-04	0.097	0.429	0.722	2.48	0	0	0	1	MAD1	REGULATION	OTHERS	F2	CAGL0H03179g	OFF	0	0	0	UP
CAGL0H03487g	AFT1	Putative RNA polymerase II transcription factor, involved in regulation of iron acquisition genes; required for growth under iron depletion	1.43	1.502e-04	2.266	3.943e-06	-1.418	5.299e-05	-0.646	1.004e-02	1.614	2.905	-3.671	-1.239	0	1	-1	0	AFT1	REGULATION	TRANSCRIPTIONAL REGULATOR	F2	CAGL0H03487g	Type I	UP	UP	DOWN	0
CAGL0H03751g		Ortholog(s) have DNA-binding transcription activator activity, RNA polymerase II-specific activity, role in positive regulation of transcription by RNA polymerase II and nuclear chromatin localization	-0.774	8.743e-04	-0.339	1.441e-01	-0.772	5.530e-04	-0.361	1.779e-01	-0.961	-0.519	-2.074	-0.74	0	0	-1	0		REGULATION	UNKNOWN	F2	CAGL0H03751g	OFF	0	0	DOWN	0
CAGL0H03795g	LEU2	3-isopropylmalate dehydrogenase	0.718	2.732e-03	3.381	4.830e-07	-0.289	4.480e-02	0.891	8.783e-03	0.782	4.371	-0.882	1.45	0	1	0	0		REDOX SIGNALING	METABOLISM	F3	CAGL0H03795g	OFF	0	UP	0	0
CAGL0H03993g		Ortholog(s) have citrate (Si)-synthase activity, role in acetyl-CoA catabolic process, citrate metabolic process, tricarboxylic acid cycle and mitochondrion localization	-1.32	3.813e-04	-1.488	1.790e-04	-0.002	9.875e-01	0.998	3.688e-03	-1.598	-2.029	-0.174	1.638	0	-1	0	0	CIT1	METABOLISM	ENERGY PRODUCTION (RESPIRATORY)	F1	CAGL0H03993g	Type I	DOWN	DOWN	0	UP
CAGL0H04037g		Ortholog(s) have heat shock protein binding, protein phosphatase regulator activity and role in glycogen metabolic process, meiotic cell cycle, mitotic spindle assembly checkpoint, response to heat	2.819	7.019e-06	0.565	2.028e-02	0.282	2.547e-02	0.552	2.389e-02	3.237	0.67	0.528	0.857	1	0	0	0	GAC1	REDOX SIGNALING	METABOLISM	F3	CAGL0H04037g	OFF	UP	0	0	0
CAGL0H04081g	ERG13	3-hydroxy-3-methylglutaryl coenzyme A synthase; protein abundance increased in ace2 mutant cells	-0.124	4.749e-01	-0.422	5.860e-02	-0.672	1.659e-03	-1.905	1.222e-04	-0.201	-0.628	-1.828	-3.441	0	0	0	-1		METABOLISM	FATTY ACID AND LIPIDS	F1	CAGL0H04081g	OFF	0	0	DOWN	DOWN
CAGL0H04125g		Ortholog(s) have D-arabinono-1,4-lactone oxidase activity	1.397	1.270e-03	0.162	6.270e-01	0.583	1.573e-02	1.852	2.040e-04	1.575	0.139	1.273	3.131	0	0	0	1	ALO1	REDOX SIGNALING	FLAVO HEMO PROTEIN	F3	CAGL0H04125g	Type II	UP	0	0	UP
CAGL0H04191g		Ortholog(s) have proton-transporting ATP synthase activity, rotational mechanism activity and role in ATP synthesis coupled proton transport, mitochondrial proton-transporting ATP synthase complex assembly, protein complex oligomerization	0.356	2.772e-02	-0.076	7.760e-01	1.037	4.437e-05	0.652	1.889e-02	0.36	-0.173	2.394	1.033	0	0	1	0	ATP18	TRANSPORT / TRAFFICKING	MITOCHONDRIA	F4	CAGL0H04191g	OFF	0	0	UP	0
CAGL0H04851g		Ortholog(s) have phosphatase activity, protein serine/threonine phosphatase activity and role in cellular protein localization, cellular sodium ion homeostasis, protein dephosphorylation	1.844	2.004e-05	1.62	2.011e-05	0.422	6.798e-03	0.333	2.080e-01	2.098	2.057	0.876	0.475	1	1	0	0	PPZ1	METABOLISM	OTHERS	F1	CAGL0H04851g	OFF	UP	UP	0	0
CAGL0H04939g		Ortholog(s) have fructose 1,6-bisphosphate 1-phosphatase activity, role in gluconeogenesis, reactive oxygen species metabolic process and cytosol, periplasmic space localization	0.521	9.607e-02	0.416	1.525e-01	0.882	2.015e-03	1.49	1.059e-04	0.552	0.474	2.011	2.498	0	0	1	1	FBP1	REDOX SIGNALING	METABOLISM	F3	CAGL0H04939g	OFF	0	0	UP	UP
CAGL0H05137g		Ortholog(s) have aldehyde dehydrogenase [NAD(P)+] activity, role in NADPH regeneration, acetate biosynthetic process, response to salt stress and cytosol, mitochondrion localization	-1.003	4.927e-02	0.178	5.930e-01	-1.279	3.459e-04	0.485	1.001e-01	-1.228	0.161	-3.328	0.74	0	0	-1	0	ALD6	REDOX SIGNALING	NAD(P)/NAD(P)H DEPENDANT ENZYME	F3	CAGL0H05137g	OFF	0	0	DOWN	0
CAGL0H05445g	PGI1	Glucose-6-phosphate isomerase	1.771	2.266e-05	1.175	7.967e-04	0.088	5.274e-01	0.031	9.273e-01	2.012	1.471	0.049	-0.054	1	0	0	0		METABOLISM	ENERGY PRODUCTION (NON RESPIRATORY)	F1	CAGL0H05445g	OFF	UP	0	0	0
CAGL0H05643g		Ortholog(s) have structural constituent of ribosome activity and role in maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	-1.832	4.234e-05	-0.941	2.830e-03	-0.493	8.522e-03	-0.52	3.549e-02	-2.197	-1.31	-1.386	-1.019	-1	0	0	0	RPS6A	METABOLISM	RIBOSOMAL BIOGENESIS	F1	CAGL0H05643g	OFF	DOWN	0	0	0
CAGL0H06545g		Ortholog(s) have role in autophagy of mitochondrion, mitochondria-nucleus signaling pathway and integral component of mitochondrial outer membrane localization	4.49	2.150e-07	4.481	9.547e-07	-0.013	9.381e-01	-0.178	6.490e-01	5.189	5.816	-0.2	-0.42	1	1	0	0	ATG32	METABOLISM	MITOPHAGY	F1	CAGL0H06545g	OFF	UP	UP	0	0
CAGL0H06699g		Ortholog(s) have glycerol-3-phosphate dehydrogenase (quinone) activity and role in NADH oxidation, glycerol metabolic process, replicative cell aging	0.536	1.173e-01	-0.655	2.603e-02	0.661	3.288e-03	1.848	8.295e-05	0.57	-0.935	1.465	3.123	0	0	0	1	GUT2	REDOX SIGNALING	METABOLISM	F3	CAGL0H06699g	OFF	0	0	0	UP
CAGL0H06787g		Ortholog(s) have acetyl-CoA C-acyltransferase activity, mRNA binding activity, role in fatty acid beta-oxidation, icosanoid biosynthetic process and mitochondrial intermembrane space, peroxisomal matrix, peroxisome localization	1.107	1.267e-04	0.937	1.817e-03	2.574	2.473e-06	2.284	1.431e-05	1.237	1.159	6.193	3.886	0	0	1	1	POT1	REDOX SIGNALING	PEROXISOME	F3	CAGL0H06787g	OFF	0	0	UP	UP
CAGL0H07051g		Ortholog(s) have asparaginase activity and role in asparagine catabolic process	-0.979	1.970e-03	-0.69	7.430e-03	-0.386	3.914e-03	-1.119	6.420e-04	-1.2	-0.981	-1.121	-2.066	0	0	0	-1	ASP1	METABOLISM	AMINO ACID METABOLISM	F1	CAGL0H07051g	OFF	0	0	0	DOWN
CAGL0H07337g		Protein of unknown function	-0.206	7.807e-01	-0.923	6.446e-03	-1.634	1.015e-03	-2.997	1.899e-06	-0.297	-1.286	-4.205	-5.352	0	0	-1	-1		UNCLASSIFIED	_	Others	CAGL0H07337g	OFF	0	0	DOWN	DOWN
CAGL0H07579g	HXK2	Putative hexokinase B	-2.008	1.291e-05	-1.88	1.853e-04	0.425	2.608e-03	-0.849	2.161e-02	-2.403	-2.545	0.882	-1.593	-1	-1	0	0	HXK2	REGULATION	OTHERS	F2	CAGL0H07579g	OFF	DOWN	DOWN	0	0
CAGL0H07887g		Ortholog(s) have phosphoribosylamine-glycine ligase activity, phosphoribosylformylglycinamidine cyclo-ligase activity	0.127	5.646e-01	0.058	8.717e-01	1.431	3.385e-04	0.642	2.957e-02	0.092	0.002	3.368	1.014	0	0	1	0	ADE5,7	METABOLISM	NUCLEIC ACID METABOLISM	F1	CAGL0H07887g	OFF	0	0	UP	0
CAGL0H08063g		Ortholog(s) have 2,4-dienoyl-CoA reductase (NADPH) activity, role in ascospore formation, fatty acid catabolic process and peroxisomal matrix localization	1.069	8.223e-05	0.902	1.176e-03	1.068	1.688e-04	0.278	2.175e-01	1.192	1.112	2.471	0.379	0	0	1	0	SPS19	REDOX SIGNALING	PEROXISOME	F3	CAGL0H08063g	OFF	0	0	UP	0
CAGL0H08261g		Ortholog(s) have role in autophagy of mitochondrion	1.814	1.376e-05	0.648	7.559e-03	1.638	2.865e-05	0.121	6.191e-01	2.063	0.779	3.879	0.103	1	0	1	0	YOR019W	METABOLISM	UNKNOWN	F1	CAGL0H08261g	Type II	UP	0	UP	0
CAGL0H08541g		Ortholog(s) have DNA binding, bending activity	1.036	1.416e-03	1.582	3.479e-05	0.508	9.088e-03	0.844	4.947e-03	1.154	2.006	1.087	1.367	0	1	0	0	NHP6B	REGULATION	CHROMATIN CONFORMATION	F2	CAGL0H08541g	OFF	0	UP	0	0
CAGL0H08624g	MCM16	Ortholog(s) have role in chromosome segregation, establishment of mitotic sister chromatid cohesion and condensed nuclear chromosome kinetochore localization	0.452	1.159e-02	-0.343	6.155e-01	1.214	1.007e-04	0.509	4.557e-01	0.472	-0.525	2.832	0.782	0	0	1	0	MCM16	UNCLASSIFIED	_	Others	CAGL0H08624g	OFF	0	0	UP	0
CAGL0H08822g	MMT2	Ortholog(s) have role in cellular iron ion homeostasis and mitochondrion localization	-1.692	2.226e-05	-0.751	3.714e-03	-0.439	4.000e-02	-0.413	5.855e-02	-2.033	-1.061	-1.252	-0.831	-1	0	0	0	MMT1	TRANSPORT / TRAFFICKING	MITOCHONDRIA	F4	CAGL0H08822g	OFF	DOWN	0	0	0
CAGL0H08844g		Putative adhesin-like protein	3.187	5.950e-07	3.199	1.775e-07	-0.195	1.907e-01	0.493	6.178e-02	3.667	4.131	-0.648	0.754	1	1	0	0	DDR48	STRESS RESPONSE	_	Others	CAGL0H08844g	OFF	UP	UP	0	0
